mercado,archivo_fuente,fecha_emision,hora_emision,segmento_horario,medio,canal_raw,canal_normalizado,grupo_canal,localidad,spot_tipo,marca_raw,marca_comercial,producto,version,sector,subsector,duracion_segundos,costo_usd_real,costo_usd_estimado,costo_usd_final,is_valid,updated_at
MEXICO,20240831,2024-08-29,14:25:07,Day,TELEVISION_CABLE,Liga Santander 1516,Liga Santander 1516,Independiente,Ciudad de México,SPOT REGULAR,Corel,Corel,Casinos y Apuestas Virtuales,TODOS LOS GOATS ESTAN EN COREL HAY GOATS QUE SE LA JUEGAN EN LA CANCHA Y OTROS FUERA DE ELLA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,02:30:37,Greytime,TELEVISION_CABLE,Liga Santander 1516,Liga Santander 1516,Independiente,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,VIVE EL FUTBOL EUROPEO JUGAMOS POR MAS,DEPORTES Y PASATIEMPOS,DIVERSION,19,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,11:59:39,Day,TELEVISION_CABLE,Liga Santander 1516,Liga Santander 1516,Independiente,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,VIVE EL FUTBOL EUROPEO JUGAMOS POR MAS,DEPORTES Y PASATIEMPOS,DIVERSION,19,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:26:38,Primetime,TELEVISION_CABLE,Liga Santander 1516,Liga Santander 1516,Independiente,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,VIVE EL FUTBOL EUROPEO JUGAMOS POR MAS,DEPORTES Y PASATIEMPOS,DIVERSION,19,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,14:20:32,Day,TELEVISION_CABLE,Liga Santander 1516,Liga Santander 1516,Independiente,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,VIVE EL FUTBOL EUROPEO JUGAMOS POR MAS,DEPORTES Y PASATIEMPOS,DIVERSION,19,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,18:53:25,Primetime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,SPORTFLIX,$PORTFLIX,SITE APOSTA,BONUS DE ATE,MIDIA,MIDIA ONLINE,15,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,10:46:30,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,FOOTY MANAGER,FOOTY MANAGER,CARTOLA FC,DEFINICAO,MIDIA,MIDIA ONLINE,30,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,20:39:04,Primetime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,FOOTY MANAGER,FOOTY MANAGER,CARTOLA FC,DEFINICAO,MIDIA,MIDIA ONLINE,30,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,15:51:07,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,FOOTY MANAGER,FOOTY MANAGER,CARTOLA FC,DEFINICAO,MIDIA,MIDIA ONLINE,30,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,15:27:54,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT,MIDIA,MIDIA ONLINE,30,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,01:54:11,Primetime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT,MIDIA,MIDIA ONLINE,30,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,21:05:35,Primetime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT,MIDIA,MIDIA ONLINE,30,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,06:51:58,Greytime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT B,MIDIA,MIDIA ONLINE,31,,293.84257142857092,293.84257142857092,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,17:59:31,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT B,MIDIA,MIDIA ONLINE,31,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,09:13:12,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT B,MIDIA,MIDIA ONLINE,31,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,19:47:24,Primetime,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT B,MIDIA,MIDIA ONLINE,31,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
BRASIL,20240901,2024-08-29,11:43:35,Day,TELEVISION_CABLE,MULTISHOW,Multishow,Globo,NACIONAL,normal,STARWAGER,STARWAGER,SITE APOSTA,E O HIT B,MIDIA,MIDIA ONLINE,31,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,11:51:22,Day,RADIO_FM,Match,Match,,Ciudad de México,SPOT REGULAR,Lotería Nacional,Lotería Nacional,Sorteos,VIVA MÉXICO DA EL GRITO DE ALEGRÍA GANANDO CON EL GRAN SORTEO ESPECIAL CELEBRA LAS FIESTAS PATRIAS CON MUCHO DINERO PUEDES GANAR CON CACHITO DE $250,LOTERIAS Y JUEGOS DE AZAR,LOTERIAS Y JUEGOS DE AZAR,30,,594.77189189189164,594.77189189189164,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,13:46:30,Day,RADIO_FM,Match,Match,,Ciudad de México,SPOT REGULAR,Lotería Nacional,Lotería Nacional,Sorteos,VIVA MÉXICO DA EL GRITO DE ALEGRÍA GANANDO CON EL GRAN SORTEO ESPECIAL CELEBRA LAS FIESTAS PATRIAS CON MUCHO DINERO PUEDES GANAR CON CACHITO DE $250,LOTERIAS Y JUEGOS DE AZAR,LOTERIAS Y JUEGOS DE AZAR,30,,594.77189189189164,594.77189189189164,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,22:44:59,Primetime,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México 2,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:33:33,Day,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México 2,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:33:30,Day,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,22:44:57,Primetime,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:33:25,Day,TELEVISION_ABIERTA,Milenio,Milenio,Milenio,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:43:25,Primetime,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México 2,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,9,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:43:22,Primetime,TELEVISION_CABLE,Milenio,Milenio,Milenio,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,9,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:47:02,Day,RADIO_FM,Mix,Mix,,Ciudad de México,SPOT REGULAR,Lotería Nacional,Lotería Nacional,Sorteos,VIVA MÉXICO DA EL GRITO DE ALEGRÍA GANANDO CON EL GRAN SORTEO ESPECIAL CELEBRA LAS FIESTAS PATRIAS CON MUCHO DINERO PUEDES GANAR CON CACHITO DE $250,LOTERIAS Y JUEGOS DE AZAR,LOTERIAS Y JUEGOS DE AZAR,30,,594.77189189189164,594.77189189189164,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,15:12:35,Day,RADIO_FM,Mix,Mix,,Ciudad de México,SPOT REGULAR,Lotería Nacional,Lotería Nacional,Sorteos,VIVA MÉXICO DA EL GRITO DE ALEGRÍA GANANDO CON EL GRAN SORTEO ESPECIAL CELEBRA LAS FIESTAS PATRIAS CON MUCHO DINERO PUEDES GANAR CON CACHITO DE $250,LOTERIAS Y JUEGOS DE AZAR,LOTERIAS Y JUEGOS DE AZAR,30,,594.77189189189164,594.77189189189164,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:41:57,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,Hot Casino,Hot Casino,Casino,(CP) ESTE PROGRAMA ES TRAIDO A USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:55:20,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,Hot Casino,Hot Casino,Casino,(CP) ESTE PROGRAMA ES TRAIDO A USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:44:27,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA FUE TRAIDO A USTEDES POR REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:55:57,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA FUE TRAIDO A USTEDES POR REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,08:55:34,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,DESCARGA LA APP Y JUEGA EN EL CASINO ON LINE PRESENTA,DEPORTES Y PASATIEMPOS,DIVERSION,4,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:55:58,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,DESCARGA LA APP Y JUEGA EN EL CASINO ON LINE PRESENTA,DEPORTES Y PASATIEMPOS,DIVERSION,5,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:23:52,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,08:42:09,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,HAZ TUS PRONÓSTICOS GRATIS EN LA QUINIELA FUTBOLERA Y PARTICIPA POR MÁS DE UN MILLÓN DE PESOS EN PREMIOS REGÍSTRATE YA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:44:46,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,13:29:39,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:40:08,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:22:44,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,23:30:55,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:55:09,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:33:00,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,22:37:27,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,22:45:42,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:37:16,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,HotBet,HotBet,Casinos y Apuestas Virtuales,JUGAMOS POR MÁS DESCARGA LA APP REGÍSTRATE Y OBTÉN $1000 DE REGALO.,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:00:17,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MAS FORMAS DE GANAR SOLO EN LA APP DESCARGALA YA PRESENTO,DEPORTES Y PASATIEMPOS,DIVERSION,5,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:00:43,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MAS FORMAS DE GANAR SOLO EN LA APP DESCARGALA YA PRESENTO,DEPORTES Y PASATIEMPOS,DIVERSION,5,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,10:35:36,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:53:57,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,08:53:53,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,08:52:24,Day,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,10,,5626.390909090911,5626.390909090911,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,19:55:47,Primetime,TELEVISION_ABIERTA,Multimedios,Multimedios,,Ciudad de México,REGULAR PROMOCION,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MIENTRAS ESPERAS UNA VUELTA DE RULETA PUEDE HACERTE GANAR REGÍSTRATE Y RECIBE $500 GRATIS,DEPORTES Y PASATIEMPOS,DIVERSION,10,,12107.108055105349,12107.108055105349,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:54:51,Primetime,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,Hot Casino,Hot Casino,Casino,(CP) ESTE PROGRAMA ES TRAIDO A USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:41:30,Day,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,Hot Casino,Hot Casino,Casino,(CP) ESTE PROGRAMA ES TRAIDO A USTEDES ENTRA AHORA REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,20:55:28,Primetime,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA FUE TRAIDO A USTEDES POR REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,9,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:43:59,Day,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,HotBet,HotBet,Casinos y Apuestas Virtuales,(CP) ESTE PROGRAMA FUE TRAIDO A USTEDES POR REGISTRATE Y RECIBE DE REGALO $1000 :WB,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:41:52,Day,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,DESCARGA LA APP Y JUEGA EN EL CASINO ON LINE PRESENTA,DEPORTES Y PASATIEMPOS,DIVERSION,4,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:46:01,Day,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MAS FORMAS DE GANAR SOLO EN LA APP DESCARGALA YA PRESENTO,DEPORTES Y PASATIEMPOS,DIVERSION,5,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,09:00:16,Day,TELEVISION_CABLE,Multimedios Plus,Multimedios Plus,Multimedios,Ciudad de México,PATROCINIO,BetiRouge,BetiRouge,Casinos y Apuestas Virtuales,MAS FORMAS DE GANAR SOLO EN LA APP DESCARGALA YA PRESENTO,DEPORTES Y PASATIEMPOS,DIVERSION,5,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,22:32:27,Primetime,TELEVISION_CABLE,National Geographic,National Geographic,Walt Disney,Ciudad de México,SPOT REGULAR,Corel,Corel,Casinos y Apuestas Virtuales,LOS GOATS TAMBIEN JUEGAN EN EL CASINO ON LINE CONVIERTETE EN UNO Y VIVE UNA EXPERIENCIA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,1975.5010511883031,1975.5010511883031,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,13:23:21,Day,TELEVISION_CABLE,National Geographic,National Geographic,Walt Disney,Ciudad de México,SPOT REGULAR,Corel,Corel,Casinos y Apuestas Virtuales,LOS GOATS TAMBIEN JUEGAN EN EL CASINO ON LINE CONVIERTETE EN UNO Y VIVE UNA EXPERIENCIA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
MEXICO,20240831,2024-08-29,12:33:13,Day,TELEVISION_CABLE,National Geographic,National Geographic,Walt Disney,Ciudad de México 2,SPOT REGULAR,Corel,Corel,Casinos y Apuestas Virtuales,LOS GOATS TAMBIEN JUEGAN EN EL CASINO ON LINE CONVIERTETE EN UNO Y VIVE UNA EXPERIENCIA,DEPORTES Y PASATIEMPOS,DIVERSION,10,,642.55854144046259,642.55854144046259,true,2026-06-18 23:39:33.427493 UTC
